Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
0.01,0,1.0730093876887467147890818375,1.07300938768875,1.02455532659524,1.07300938768875,1.02455532659524,0,0,0,0,20.897808075564594210354496062,47.237683320263633198371843275,45.734233922303154546335129005,349118.6
0.02,0,0.9332233409713380212309092584,0.933223340971338,0.884769279877829,0.933223340971338,0.884769279877829,0,0,0,0,20.897808075564594210354496062,47.237683320263633198371843275,45.734233922303154546335129005,698237.2
0.03,0,0.8640105469503338384820664244,0.864010546950334,0.815556485856825,0.864010546950334,0.815556485856825,0,0,0,0,20.897808075564594210354496062,47.237683320263633198371843275,45.734233922303154546335129005,1047356
0.04,0,0.8196226265648949654324873538,0.819622626564895,0.771168565471386,0.819622626564895,0.771168565471386,0,0,0,0,20.897808075564594210354496062,47.237683320263633198371843275,45.734233922303154546335129005,1396474
0.05,0,0.7876071466190012573239351249,0.787607146619001,0.739153085525492,0.787607146619001,0.739153085525492,0,0,0,0,20.897808075564594210354496062,47.237683320263633198371843275,45.734233922303154546335129005,1745593
0.06,0,0.7628917326083311948079627756,0.762891732608331,0.714437671514822,0.762891732608331,0.714437671514822,0,0,0,0,20.897808075564594210354496062,47.237683320263633198371843275,45.734233922303154546335129005,2094712
0.07,0,0.7429442789798361866100148998,0.742944278979836,0.694490217886328,0.742944278979836,0.694490217886328,0,0,0,0,20.897808075564594210354496062,47.237683320263633198371843275,45.734233922303154546335129005,2443830
0.08,0,0.7263311222004056843765188877,0.726331122200406,0.677877061106897,0.726331122200406,0.677877061106897,0,0,0,0,20.897808075564594210354496062,47.237683320263633198371843275,45.734233922303154546335129005,2792949
0.09,0,0.7121675702113571734380687042,0.712167570211357,0.663713509117848,0.712167570211357,0.663713509117848,0,0,0,0,20.897808075564594210354496062,47.237683320263633198371843275,45.734233922303154546335129005,3142068
0.10,0,0.6998723291817483781246706435,0.699872329181748,0.65141826808824,0.699872329181748,0.65141826808824,0,0,0,0,20.897808075564594210354496062,47.237683320263633198371843275,45.734233922303154546335129005,3491186
